Potential applied (V);Time (s);WE(1).Current (A);Scan;Index;Q+;Q-;Current range;Overload
0.429840087890625;20.1796869490512;1.34124755859375E-05;1;217;0.000231204046308994;-0.000184342028200626;10 µA;
0.432281494140625;20.2285149489279;1.3372802734375E-05;1;218;0.000231204046308994;-0.000184342028200626;10 µA;
0.434722900390625;20.2773429488046;1.33270263671875E-05;1;219;0.000231204046308994;-0.000184342028200626;10 µA;
0.437164306640625;20.3261709486814;1.3287353515625E-05;1;220;0.000231204046308994;-0.000184342028200626;10 µA;
0.439605712890625;20.3749989485581;1.32415771484375E-05;1;221;0.000231204046308994;-0.000184342028200626;10 µA;
0.442047119140625;20.4238269484348;1.31927490234375E-05;1;222;0.000231204046308994;-0.000184342028200626;10 µA;
0.444488525390625;20.4726549483115;1.31500244140625E-05;1;223;0.000231204046308994;-0.000184342028200626;10 µA;
0.446929931640625;20.5214829481882;1.309814453125E-05;1;224;0.000231204046308994;-0.000184342028200626;10 µA;
0.449371337890625;20.570310948065;1.30340576171875E-05;1;225;0.000231204046308994;-0.000184342028200626;10 µA;
0.451812744140625;20.6191389479417;1.29791259765625E-05;1;226;0.000231204046308994;-0.000184342028200626;10 µA;
0.454254150390625;20.6679669478184;1.29180908203125E-05;1;227;0.000231204046308994;-0.000184342028200626;10 µA;
0.456695556640625;20.7167949476951;1.28631591796875E-05;1;228;0.000231204046308994;-0.000184342028200626;10 µA;
0.459136962890625;20.7656229475718;1.28021240234375E-05;1;229;0.000231204046308994;-0.000184342028200626;10 µA;
0.461578369140625;20.8144509474486;1.27532958984375E-05;1;230;0.000231204046308994;-0.000184342028200626;10 µA;
0.464019775390625;20.8632789473253;1.26953125E-05;1;231;0.000231204046308994;-0.000184342028200626;10 µA;
0.466461181640625;20.912106947202;1.26373291015625E-05;1;232;0.000231204046308994;-0.000184342028200626;10 µA;
0.468902587890625;20.9609349470787;1.2567138671875E-05;1;233;0.000231204046308994;-0.000184342028200626;10 µA;
0.471343994140625;21.0097629469554;1.25091552734375E-05;1;234;0.000231204046308994;-0.000184342028200626;10 µA;
0.473785400390625;21.0585909468322;1.24359130859375E-05;1;235;0.000231204046308994;-0.000184342028200626;10 µA;
0.476226806640625;21.1074189467089;1.23870849609375E-05;1;236;0.000231204046308994;-0.000184342028200626;10 µA;
0.478668212890625;21.1562469465856;1.23321533203125E-05;1;237;0.000231204046308994;-0.000184342028200626;10 µA;
0.481109619140625;21.2050749464623;1.2286376953125E-05;1;238;0.000231204046308994;-0.000184342028200626;10 µA;
0.483551025390625;21.2539029463391;1.22344970703125E-05;1;239;0.000231204046308994;-0.000184342028200626;10 µA;
0.485992431640625;21.3027309462158;1.2188720703125E-05;1;240;0.000231204046308994;-0.000184342028200626;10 µA;
0.488433837890625;21.3515589460925;1.21429443359375E-05;1;241;0.000231204046308994;-0.000184342028200626;10 µA;
0.490875244140625;21.4003869459692;1.20819091796875E-05;1;242;0.000231204046308994;-0.000184342028200626;10 µA;
0.493316650390625;21.4492149458459;1.20361328125E-05;1;243;0.000231204046308994;-0.000184342028200626;10 µA;
0.495758056640625;21.4980429457227;1.199951171875E-05;1;244;0.000231204046308994;-0.000184342028200626;10 µA;
0.498199462890625;21.5468709455994;1.195068359375E-05;1;245;0.000231204046308994;-0.000184342028200626;10 µA;
0.500640869140625;21.5956989454761;1.19293212890625E-05;1;246;0.000231204046308994;-0.000184342028200626;10 µA;
