Potential applied (V);Time (s);WE(1).Current (A);Scan;Index;Q+;Q-;Current range
0.256500244140625;597.697643490959;-8.0596923828125E-05;3;2194;0.00497668161988258;-0.00503374122083187;100 µA
0.254058837890625;597.941784490342;-8.087158203125E-05;3;2195;0.00497668161988258;-0.00503374122083187;100 µA
0.251617431640625;598.185925489726;-8.1146240234375E-05;3;2196;0.00497668161988258;-0.00503374122083187;100 µA
0.249176025390625;598.430066489109;-8.14208984375E-05;3;2197;0.00497668161988258;-0.00503374122083187;100 µA
0.246734619140625;598.674207488493;-8.16650390625E-05;3;2198;0.00497668161988258;-0.00503374122083187;100 µA
0.244293212890625;598.918348487877;-8.19091796875E-05;3;2199;0.00497668161988258;-0.00503374122083187;100 µA
0.241851806640625;599.16248948726;-8.2122802734375E-05;3;2200;0.00497668161988258;-0.00503374122083187;100 µA
0.239410400390625;599.406630486644;-8.233642578125E-05;3;2201;0.00497668161988258;-0.00503374122083187;100 µA
0.236968994140625;599.650771486027;-8.251953125E-05;3;2202;0.00497668161988258;-0.00503374122083187;100 µA
0.234527587890625;599.894912485411;-8.2733154296875E-05;3;2203;0.00497668161988258;-0.00503374122083187;100 µA
0.232086181640625;600.139053484795;-8.2916259765625E-05;3;2204;0.00497668161988258;-0.00503374122083187;100 µA
0.229644775390625;600.383194484178;-8.306884765625E-05;3;2205;0.00497668161988258;-0.00503374122083187;100 µA
0.227203369140625;600.627335483562;-8.3251953125E-05;3;2206;0.00497668161988258;-0.00503374122083187;100 µA
0.224761962890625;600.871476482945;-8.3404541015625E-05;3;2207;0.00497668161988258;-0.00503374122083187;100 µA
0.222320556640625;601.115617482329;-8.3587646484375E-05;3;2208;0.00497668161988258;-0.00503374122083187;100 µA
0.219879150390625;601.359758481713;-8.367919921875E-05;3;2209;0.00497668161988258;-0.00503374122083187;100 µA
0.217437744140625;601.603899481096;-8.3831787109375E-05;3;2210;0.00497668161988258;-0.00503374122083187;100 µA
0.214996337890625;601.84804048048;-8.3984375E-05;3;2211;0.00497668161988258;-0.00503374122083187;100 µA
0.212554931640625;602.092181479863;-8.41064453125E-05;3;2212;0.00497668161988258;-0.00503374122083187;100 µA
0.210113525390625;602.336322479247;-8.416748046875E-05;3;2213;0.00497668161988258;-0.00503374122083187;100 µA
0.207672119140625;602.580463478631;-8.428955078125E-05;3;2214;0.00497668161988258;-0.00503374122083187;100 µA
0.205230712890625;602.824604478014;-8.4381103515625E-05;3;2215;0.00497668161988258;-0.00503374122083187;100 µA
0.202789306640625;603.068745477398;-8.4442138671875E-05;3;2216;0.00497668161988258;-0.00503374122083187;100 µA
0.200347900390625;603.312886476781;-8.453369140625E-05;3;2217;0.00497668161988258;-0.00503374122083187;100 µA
0.197906494140625;603.557027476165;-8.45947265625E-05;3;2218;0.00497668161988258;-0.00503374122083187;100 µA
0.195465087890625;603.801168475549;-8.465576171875E-05;3;2219;0.00497668161988258;-0.00503374122083187;100 µA
0.193023681640625;604.045309474932;-8.465576171875E-05;3;2220;0.00497668161988258;-0.00503374122083187;100 µA
0.190582275390625;604.289450474316;-8.4716796875E-05;3;2221;0.00497668161988258;-0.00503374122083187;100 µA
0.188140869140625;604.533591473699;-8.4747314453125E-05;3;2222;0.00497668161988258;-0.00503374122083187;100 µA
0.185699462890625;604.777732473083;-8.4808349609375E-05;3;2223;0.00497668161988258;-0.00503374122083187;100 µA
0.183258056640625;605.021873472467;-8.48388671875E-05;3;2224;0.00497668161988258;-0.00503374122083187;100 µA
0.180816650390625;605.26601447185;-8.48388671875E-05;3;2225;0.00497668161988258;-0.00503374122083187;100 µA
0.178375244140625;605.510155471234;-8.4869384765625E-05;3;2226;0.00497668161988258;-0.00503374122083187;100 µA
0.175933837890625;605.754296470617;-8.489990234375E-05;3;2227;0.00497668161988258;-0.00503374122083187;100 µA
0.173492431640625;605.998437470001;-8.4869384765625E-05;3;2228;0.00497668161988258;-0.00503374122083187;100 µA
0.171051025390625;606.242578469385;-8.48388671875E-05;3;2229;0.00497668161988258;-0.00503374122083187;100 µA
0.168609619140625;606.486719468768;-8.4808349609375E-05;3;2230;0.00497668161988258;-0.00503374122083187;100 µA
0.166168212890625;606.730860468152;-8.4808349609375E-05;3;2231;0.00497668161988258;-0.00503374122083187;100 µA
0.163726806640625;606.975001467535;-8.4808349609375E-05;3;2232;0.00497668161988258;-0.00503374122083187;100 µA
0.161285400390625;607.219142466919;-8.477783203125E-05;3;2233;0.00497668161988258;-0.00503374122083187;100 µA
0.158843994140625;607.463283466303;-8.4716796875E-05;3;2234;0.00497668161988258;-0.00503374122083187;100 µA
