Potential applied (V);Time (s);WE(1).Current (A);Scan;Index;Q+;Q-;Current range;Overload
0.366363525390625;68.3951938273187;0.000159942626953125;2;971;0.00338788790628314;-0.00337047405540943;100 µA;
0.368804931640625;68.4562288271646;0.00016094970703125;2;972;0.00338788790628314;-0.00337047405540943;100 µA;
0.371246337890625;68.5172638270105;0.00016192626953125;2;973;0.00338788790628314;-0.00337047405540943;100 µA;
0.373687744140625;68.5782988268564;0.00016290283203125;2;974;0.00338788790628314;-0.00337047405540943;100 µA;
0.376129150390625;68.6393338267023;0.000163970947265625;2;975;0.00338788790628314;-0.00337047405540943;100 µA;
0.378570556640625;68.7003688265482;0.000164947509765625;2;976;0.00338788790628314;-0.00337047405540943;100 µA;
0.381011962890625;68.7614038263941;0.000165924072265625;2;977;0.00338788790628314;-0.00337047405540943;100 µA;
0.383453369140625;68.82243882624;0.000166961669921875;2;978;0.00338788790628314;-0.00337047405540943;100 µA;
0.385894775390625;68.8834738260859;0.00016790771484375;2;979;0.00338788790628314;-0.00337047405540943;100 µA;
0.388336181640625;68.9445088259318;0.000168914794921875;2;980;0.00338788790628314;-0.00337047405540943;100 µA;
0.390777587890625;69.0055438257777;0.000169921875;2;981;0.00338788790628314;-0.00337047405540943;100 µA;
0.393218994140625;69.0665788256237;0.0001708984375;2;982;0.00338788790628314;-0.00337047405540943;100 µA;
0.395660400390625;69.1276138254696;0.000171844482421875;2;983;0.00338788790628314;-0.00337047405540943;100 µA;
0.398101806640625;69.1886488253155;0.000172821044921875;2;984;0.00338788790628314;-0.00337047405540943;100 µA;
0.400543212890625;69.2496838251614;0.00017376708984375;2;985;0.00338788790628314;-0.00337047405540943;100 µA;
0.402984619140625;69.3107188250073;0.00017474365234375;2;986;0.00338788790628314;-0.00337047405540943;100 µA;
0.405426025390625;69.3717538248532;0.000175689697265625;2;987;0.00338788790628314;-0.00337047405540943;100 µA;
0.407867431640625;69.4327888246991;0.0001766357421875;2;988;0.00338788790628314;-0.00337047405540943;100 µA;
0.410308837890625;69.493823824545;0.000177520751953125;2;989;0.00338788790628314;-0.00337047405540943;100 µA;
0.412750244140625;69.5548588243909;0.000178436279296875;2;990;0.00338788790628314;-0.00337047405540943;100 µA;
0.415191650390625;69.6158938242368;0.000179351806640625;2;991;0.00338788790628314;-0.00337047405540943;100 µA;
0.417633056640625;69.6769288240827;0.000180267333984375;2;992;0.00338788790628314;-0.00337047405540943;100 µA;
0.420074462890625;69.7379638239286;0.00018115234375;2;993;0.00338788790628314;-0.00337047405540943;100 µA;
0.422515869140625;69.7989988237745;0.000181976318359375;2;994;0.00338788790628314;-0.00337047405540943;100 µA;
0.424957275390625;69.8600338236204;0.000182891845703125;2;995;0.00338788790628314;-0.00337047405540943;100 µA;
0.427398681640625;69.9210688234663;0.000183807373046875;2;996;0.00338788790628314;-0.00337047405540943;100 µA;
0.429840087890625;69.9821038233122;0.0001845703125;2;997;0.00338788790628314;-0.00337047405540943;100 µA;
0.432281494140625;70.0431388231581;0.00018548583984375;2;998;0.00338788790628314;-0.00337047405540943;100 µA;
0.434722900390625;70.104173823004;0.000186279296875;2;999;0.00338788790628314;-0.00337047405540943;100 µA;
